stage,textbook_index,exam_tags,level,CEFR,主題,english_word,KK音標,中譯,例句,翻譯,例句2,翻譯2,例句3,翻譯3,例句4,翻譯4,例句5,翻譯5,Year_1,Part_1,Source_1,詞性,詞性變化,片語,同義字,反義字,易混淆字,字首,字尾,字根,意思,例子,videoUrl
國中,南一-B3-U2,,B1,,,scared,[skɛrd],害怕的 adj.,She is scared of the big dog.,她害怕那隻大狗。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,,,,take action,[tek`ækʃən],採取行動 phr.,We must take action to protect our planet.,我們必須採取行動保護我們的星球。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,B1,,,marriage,[`mærɪdʒ],婚姻 n.,They have a very happy marriage.,他們有段非常幸福的婚姻。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A2,,,king,[kɪŋ],國王 n.,The king lives in a beautiful castle.,國王住在一座美麗的城堡裡。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A2,,,way,[we],路 n.,Can you show me the way to the station?,你能告訴我到車站的路嗎？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A2,,,wet,[wɛt],濕的 adj.,My clothes are all wet from the rain.,我的衣服因爲下雨都濕透了。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,B2,,,mud,[mʌd],泥土 n.,There was a lot of mud on his shoes.,他的鞋子上沾滿了泥巴。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A2,,,deep,[dip],深的 adj.,"Be careful, the river is very deep.",小心，這條河非常深。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A2,,,beside,[bɪ`saɪd],在...旁邊 prep.,The library is right beside the park.,圖書館就在公園旁邊。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A1,,,before,[bɪ`fɔr],在...之前 conj.,Brush your teeth before you go to bed.,在你上床睡覺前刷牙。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A1,,,difficult,[`dɪfəkəlt],困難的 adj.,This question is too difficult for me.,這個問題對我來說太難了。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,B1,,,butterfly,"[`bʌtɚ,flaɪ]",蝴蝶 n.,I saw a colorful butterfly in the garden.,我在花園裡看到一隻彩色的蝴蝶。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A2,,,laugh,[læf],大笑 v.,The funny joke made everyone laugh.,那個好笑的笑話讓每個人都笑了。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A1,,,possible,[`pɑsəbl],可能的 adj.,Is it possible to finish this today?,今天有可能完成這個嗎？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,,,,pass by,[pæs baɪ],經過 phr.,A police car just passed by.,一輛警車剛剛經過。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A2,,,climb,[klaɪm],攀爬 v.,He likes to climb trees in his free time.,他喜歡在空閒時間爬樹。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A1,,,bottom,[`bɑtəm],底部 n.,My keys fell to the bottom of the pool.,我的鑰匙掉到游泳池底了。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A1,,,die,[daɪ],死亡 v.,My goldfish might die without water.,我的金魚沒有水可能會死掉。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A1,,,tired,[taɪrd],感到疲倦的 adj.,I feel very tired after a long day.,經過漫長的一天，我覺得很累。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A2,,,finally,[`faɪnlɪ],終於 adv.,We finally arrived at our destination.,我們終於到達了目的地。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A2,,,arrive,[ə`raɪv],抵達 v.,What time does the train arrive?,火車什麼時候抵達？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A2,,,surprised,[sɚ`praɪzd],感到驚訝的 adj.,I was very surprised to see her there.,在那裡看到她，我感到非常驚訝。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A2,,,snake,[snek],蛇 n.,He is very afraid of snakes.,他非常害怕蛇。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A2,,,type,[taɪp],打字 v.,She can type very fast on the keyboard.,她在鍵盤上打字非常快。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A1,,,cellphone,[`sɛlfon],手機 n.,Please turn off your cellphone in class.,上課時請關掉你的手機。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A1,,,hear,[hɪr],聽見 v.,Can you hear the music from next door?,你能聽到隔壁的音樂嗎？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,,,,toad,[tod],蟾蜍 n.,A toad is sitting on a big leaf.,一隻蟾蜍坐在一片大葉子上。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,B1,,,suddenly,[`sʌdnlɪ],突然地 adv.,"Suddenly, the lights went out in the room.",突然，房間裡的燈熄了。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,B1,,,hole,[hol],洞 n.,There is a big hole in the ground.,地上有一個大洞。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,C1,,,helpless,[`hɛlplɪs],無助的 adj.,The little kitten looked sad and helpless.,小貓看起來很傷心又無助。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A1,,,message,[`mɛsɪdʒ],訊息 n.,I got a text message from my friend.,我收到一則我朋友的簡訊。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,B1,,,deaf,[dɛf],耳聾的 adj.,He has been deaf since he was born.,他天生就耳聾。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A2,,,cry,[kraɪ],叫喊 v.,I heard a loud cry for help.,我聽到一聲大聲的求救。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,,,,go by,[ɡo `baɪ],經過 phr.,Time seems to go by so quickly.,時間似乎過得真快。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,,,,over and over,[ovɚ ənd `ovɚ],一遍又一遍 phr.,He read the letter over and over.,他把信讀了一遍又一遍。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,,,,in time,[ɪn `taɪm],及時 phr.,We arrived just in time for the movie.,我們正好及時趕上看電影。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,C2,,,cheer ... on,[tʃɪr `ɑn],鼓勵... phr.,My family will be there to cheer me on.,我的家人會在那裡為我加油打氣。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A1,,,bat,[bæt],蝙蝠 n.,A bat flies silently in the dark night.,一隻蝙蝠在黑夜中無聲地飛行。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,B2,,,fox,[fɑks],狐狸 n.,A fox has a long nose and a bushy tail. ,狐狸有長長的鼻子和毛茸茸的尾巴。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,A2,,,rat,[ræt],老鼠 n.,My cat caught a big rat yesterday.,我的貓昨天抓到一隻大老鼠。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U3,,,,,hen,[hɛn],母雞 n.,The hen laid five small eggs.,母雞下了五顆小蛋。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A2,,,cousin,[`kʌzṇ],堂、表兄弟姊妹 n.,I am going to visit my cousin this weekend.,我這個週末要去看我的表哥。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A1,,,job,[dʒɑb],工作 n.,He is looking for a new job.,他正在找一份新工作。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A1,,,as,[æz],以...的身分 prep.,She works as a nurse in a hospital.,她在醫院擔任護士。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A1,,,waiter,[`wetɚ],男服務生 n.,The waiter brought us our drinks.,服務生為我們送來了飲料。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A1,,,live,[lɪv],生活；居住 v.,Where do you live in this city?,你住 在這個城市的哪裡？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,B1,,,experience,[ɪk`spɪrɪəns],經驗 n.,Do you have any work experience?,你有任何工作經驗嗎？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A2,,,air,[ɛr],空氣；空中 n.,Let's get some fresh air outside.,我們去外面呼吸點新鮮空氣吧。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A2,,,fresh,[frɛʃ],新鮮的 adj.,I like to eat fresh fruit and vegetables.,我喜歡吃新鮮的水果和蔬菜。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,,,,sea turtle,"[`si ,tɝtl]",海龜 n.,We saw a big sea turtle in the ocean.,我們在海裡看到一隻大海龜。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A1,,,beach,[bitʃ],海灘 n.,Let's play on the beach this afternoon.,我們今天下午去海灘玩吧。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A1,,,want,[wɑnt],想要 v.,What do you want to eat for dinner?,你晚餐想吃什麼？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A2,,,should,[ʃʊd],應該 aux.,You should go to bed early tonight.,你今晚應該早點睡。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A2,,,prepare,[prɪ`pɛr],準備 v.,My mom is preparing dinner in the kitchen.,我媽媽正在廚房準備晚餐。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A2,,,keep,[kip],保持 (過去式為 kept) v.,Please keep quiet in the library.,在圖書館請保持安靜。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A2,,,practice,[`præktɪs],練習 v.,You need to practice playing the piano daily.,你需要每天練習彈鋼琴。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A1,,,important,[ɪm`pɔrtnt],重要的 adj.,It is important to eat a healthy breakfast.,吃一頓健康的早餐很重要。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A1,,,learn,[lɝn],學習 v.,I want to learn how to swim.,我想學習如何游泳。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A2,,,amazing,[ə`mezɪŋ],非常好；令人驚喜的 adj.,The view from the top was amazing.,從山頂看下去的景色太棒了。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,,,,coral reef,[ˌkɔrəl `rif],珊瑚礁 n.,Many colorful fish live in the coral reef.,許多色彩繽紛的魚住在珊瑚礁裡。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A2,,,clear,[klɪr],清澈的 adj.,The water in the lake is so clear.,湖裡的水非常清澈。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,,,,Give me a break!,[ɡɪv mi ə `brek],饒了我吧! phr.,"Give me a break, this homework is too hard.",饒了我吧，這份作業太難了。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,,,,No kidding!,[no `kɪdɪŋ],不是開玩笑的！ phr.,You won the game? No kidding!,你贏了比賽？不是開玩笑的吧！,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A1,,,farm,[fɑrm],農場 n.,My uncle lives and works on a farm.,我叔叔在一個農場上生活和工作。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A2,,,worker,[`wɝkɚ],工人 n.,He is a hard worker at the factory.,他是工廠裡一位辛勤的工人。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A1,,,waitress,[`wetrɪs],女服務生 n.,The waitress is taking our order now.,女服務生現在正在為我們點餐。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A1,,,factory,[`fækt(ə)rɪ],工廠 n.,My dad works in a big car factory.,我爸爸在一間大型汽車工廠工作。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,B1,,,salesman,[`selzmən],推銷員；業務員 n.,A salesman came to our door today.,今天有個推銷員來到我們家門口。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,B2,,,fisherman,[`fɪʃɚmən],漁夫；漁人 n.,The fisherman went out to sea early.,漁夫很早就出海了。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A2,,,friendly,[`frɛndlɪ],友善的 adj.,Our new neighbor is very friendly.,我們的新鄰居非常友善。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A2,,,grow,[ɡro],成長 (過去式為 grew) v.,Plants need sun and water to grow.,植物需要陽光和水才能生長。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A1,,,understand,[ˌʌndɚ`stænd],了解 (過去式為 understood) v.,I don't understand this difficult question.,我不了解這個困難的問題。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A1,,,leave,[liv],留下 (過去式為 left) v.,Please don't leave your bag here.,請不要把你的袋子留在這裡。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A2,,,surf,[sɝf],衝浪 v.,He loves to surf at the beach.,他熱愛在海邊衝浪。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,B1,,,sail,[sel],帆船；航行 v.,They want to sail around the world.,他們想要駕船環遊世界。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A2,,,camp,[kæmp],露營 v.,We are going to camp in the mountains.,我們要去山裡露營。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A1,,,begin,[bɪ`ɡɪn],開始 (過去式為 began) v.,The school year will begin next week.,學年將於下週開始。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A1,,,end,[ɛnd],結束 v.,The movie will end in ten minutes.,電影將在十分鐘後結束。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A2,,,hope,[hop],希望 v.,I hope to see you again soon.,我希望能很快再見到你。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,A2,,,unhappy,[ʌn`hæpɪ],不快樂的 adj.,She was unhappy about her test score.,她對她的考試成績感到不開心。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,B1,,,culture,[`kʌltʃɚ],文化 n.,I am interested in Japanese culture.,我對日本文化很感興趣。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,B1,,,progress,[`prɑɡrɛs],進步 n.,You have made great progress in English.,你在英文方面取得了很大的進步。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U4,,B1,,,accent,[`æksɛnt],口音 n.,She speaks English with a British accent.,她說英語帶有英國口音。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A1,,,photo,[`foto],照片 n.,Can I take a photo of you?,我可以幫你拍張照嗎？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,,,,of course,[əv `kɔrs],當然 phr.,Can you help me? Of course!,你能幫我嗎？當然！,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A2,,,cost,[kɔst],花費 (過去式為 cost) v.,How much did your new shoes cost?,你的新鞋花了多少錢？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A1,,,dollar,[`dɑlɚ],元 n.,This book is only one dollar.,這本書只要一塊錢。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A1,,,send,[sɛnd],發送；寄 (過去式為 sent) v.,I will send you a letter tomorrow.,我明天會寄一封信給你。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,B2,,,package,[`pækɪdʒ],包裹 n.,There is a big package for you.,有一個給你的大包裹。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A1,,,pay,[pe],付錢 (過去式為 paid) v.,I need to pay for my ticket.,我需要付我的票錢。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A2,,,price,[praɪs],價錢 n.,The price of gas is going up.,汽油的價格正在上漲。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A2,,,low,[lo],低的 adj.,This store sells things at low prices.,這家商店以低價出售商品。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A2,,,spend,[spɛnd],花費 (過去式為 spent) v.,I spend too much money on clothes.,我花太多錢在衣服上了。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A2,,,cent,[sɛnt],分 (貨幣單位) n.,An apple costs about fifty cents.,一顆蘋果大約要五十美分。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A1,,,cheap,[tʃip],便宜的 adj.,The food at that market is cheap.,那個市場的食物很便宜。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A2,,,worry,[`wɝɪ],擔心；憂慮 n.; v.,"Don't worry, everything will be fine.",別擔心，一切都會沒事的。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A2,,,umbrella,[ʌm`brɛlə],雨傘 n.,It is raining; you need an umbrella.,正在下雨，你需要一把雨傘。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,B1,,,convenient,[kən`vinjənt],方便的 adj.,Living near a station is very convenient.,住在車站附近非常方便。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A2,,,far,[fɑr],遠的 adj.,Is the school far from your house?,學校離你家遠嗎？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A2,,,restroom,"[`rɛst,rum]",廁所 n.,"Where is the public restroom, please?",請問，公共廁所在哪裡？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A1,,,town,[taʊn],城鎮 n.,I grew up in a small town.,我在一個小鎮長大。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,,,,convenience store,"[kən`vinjəns ,stɔr]",便利商店 n.,I bought a drink at the convenience store.,我在便利商店買了一瓶飲料。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A2,,,print,[prɪnt],印；印刷 v.,I need to print my report for school.,我需要為學校印出我的報告。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A2,,,bill,[bɪl],帳單 n.,We need to pay the electricity bill.,我們需要支付電費帳單。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,,,,how much,[ˌhaʊ `mʌtʃ],多少錢 phr.,How much does this beautiful dress cost?,這件漂亮的洋裝多少錢？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A1,,,take,[tek],花費 (時間) v.,It will take about an hour to get there.,到那裡大概需要花一個小時。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A1,,,stay,[ste],待；停留 v.,I will stay at home this weekend.,我這個週末會待在家裡。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A2,,,department store,"[dɪ`pɑrtmənt ,stɔr]",百貨公司 n.,Let's go shopping at the department store.,我們去百貨公司購物吧。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A2,,,pray,[pre],祈求；禱告 v.,They pray for peace in the world.,他們為世界和平祈禱。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,B1,,,temple,[`tɛmpl],寺廟 n.,The beautiful temple is on the mountain.,那座美麗的寺廟在山上。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,B1,,,foreigner,[`fɔrɪnɚ],外國人 n.,Many foreigners come to Taiwan to work.,許多外國人來台灣工作。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A1,,,think of,[`θɪŋk əv],想到 phr.,What do you think of this new movie?,你覺得這部新電影怎麼樣？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A2,,,visitor,[`vɪzɪtɚ],遊客 n.,The museum is open to all visitors.,博物館對所有遊客開放。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A2,,,foreign,[`fɔrɪn],外國的 adj.,She likes to learn foreign languages.,她喜歡學習外國語言。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,B1,,,reach,[ritʃ],抵達；觸及 v.,We will reach the city in an hour.,我們將在一小時內到達那座城市。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A1,,,expensive,[ɪk`spɛnsɪv],貴的 adj.,A new car can be very expensive.,一輛新車可能非常昂貴。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A1,,,city,[`sɪtɪ],城市 n.,Taipei is a busy and exciting city.,台北是一個繁忙又令人興奮的城市。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A2,,,comfortable,[`kʌmfɚtəbl],舒適的 adj.,This sofa is very comfortable to sit on.,這張沙發坐起來非常舒服。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A1,,,little,[`lɪtl],不多；少許 n.,I only have a little money left.,我只剩下很少的錢。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A2,,,most,[most],大部分的 adj.,Most students in my class like sports.,我班上大部分的學生都喜歡運動。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A2,,,someone,"[`sʌm,wʌn]",某人 pron.,Someone is knocking at the front door.,有人在敲前門。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,,,,lend a hand,"[`lɛnd ə ,hænd]",幫忙 phr.,Can you lend a hand with these heavy boxes?,你能幫忙搬這些重箱子嗎？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A2,,,rich,[rɪtʃ],豐富的 adj.,The country is rich in natural resources.,這個國家擁有豐富的自然資源。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,,,,be proud of,[bi `praʊd əv],以...為傲 phr.,You should be proud of your hard work.,你應該為你的努力感到驕傲。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,,,,koala,[ko`ɑlə],無尾熊 n.,The cute koala is sleeping in the tree.,那隻可愛的無尾熊正在樹上睡覺。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,B1,,,scenery,[`sinərɪ],景色 n.,The scenery from the train was beautiful.,從火車上看到的景色很美。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A1,,,travel,[`trævl],旅行 v.,We plan to travel to Japan next year.,我們計劃明年去日本旅行。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A2,,,anywhere,"[`ɛnɪ,hwɛr]",往任何地方 adv.,You can sit anywhere you like.,你可以坐在任何你喜歡的地方。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,B1,,,besides,[bɪ`saɪdz],此外 adv.,"It's too late to go out; besides, it's raining.",出門太晚了，此外，天還在下雨。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U5,,A1,,,draw,[drɔ],吸引 v.,The beautiful music can draw a large crowd.,優美的音樂能吸引大批群眾。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U6,,A2,,,simple,[`sɪmpl],簡單的 adj.,The test was very simple and easy.,這次的考試非常簡單。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U6,,A1,,,Internet,"[`ɪntɚ,nɛt]",網路 n.,I use the Internet to find information.,我使用網際網路來尋找資訊。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U6,,A2,,,itself,[ɪt`sɛlf],它自己 pron.,The cat can clean itself very well.,貓咪可以把自己清理得很好。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U6,,A2,,,actually,[`æktʃuəlɪ],實際上 adv.,"He looks young, but he is actually fifty.",他看起來很年輕，但實際上他已經五十歲了。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U6,,A2,,,dream,[drim],夢想；夢 n.; v.,My dream is to travel around the world.,我的夢想是環遊世界。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U6,,A2,,,own,[on],自己的 adj.,I want to have my own room.,我想要有自己的房間。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U6,,A2,,,singer,[`sɪŋɚ],歌手 n.,Taylor Swift is a famous American singer.,泰勒絲是一位有名的美國歌手。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U6,,A2,,,future,[`fjutʃɚ],未來 n.,What do you want to be in the future?,你未來想做什麼？,,,,,,,,,,,,,,,,,,,,,,,
